State,District,Latitude,Longitude,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS
Tamilnadu,Dharmapuri,12.2611,78.3019,2019,7.7,1899,0,543,366,80,5.6,440,70,64,275,0.79,1.3,1139.4
Tamilnadu,Dharmapuri,12.1342,77.9683,2019,7.42,521,0,305,14,22,22,265,72,21,13,0.63,0.35,312.6
Tamilnadu,Dharmapuri,11.9861,78.6683,2019,7.5,944,0,445,78,73,0.55,350,52,54,81,1.6,1.38,566.4
Tamilnadu,Dharmapuri,12.1247,78.3989,2019,7.35,2590,0,732,398,38,24,690,88,114,341,7.7,0.94,1554
Tamilnadu,Dharmapuri,12.0973,78.6291,2019,7.88,894,0,531,50,36,17,380,54,60,63,5.1,0.72,536.4
Tamilnadu,Dharmapuri,12.1333,77.9833,2019,7.43,1969,0,281,380,219,125,750,144,95,133,4.7,1.34,1181.4
Tamilnadu,Dharmapuri,12.1431,78.2844,2019,7.55,1561,0,232,295,107,121,545,130,54,114,3.5,1.48,936.6
Tamilnadu,Dharmapuri,12.125,77.9,2019,7.78,1531,0,325,128,456,0.43,490,162,21,174,2.2,1.42,918.6
Tamilnadu,Dharmapuri,12.1017,78.5892,2019,7.11,846,0,244,100,59,43,320,64,39,40,2.6,0.1,507.6
Tamilnadu,Dharmapuri,11.1011,78.1517,2019,7.24,2480,0,378,320,356,190,920,152,131,118,1.8,0.14,1488
Tamilnadu,Salem,11.6697,78.2389,2019,7.59,2240,0,622,292,195,24,450,56,75,259,10,0.16,1344
Tamilnadu,Salem,11.6094,78.1453,2019,7.48,1016,0,390,114,68,2.4,250,44,34,101,7.1,0.1,609.6
Tamilnadu,Salem,11.5839,77.85,2019,7.78,2130,0,647,270,109,50,500,48,92,217,10,2.96,1278
Tamilnadu,Salem,11.5822,77.8611,2019,7.74,1956,0,403,292,252,56,360,60,51,251,10,2.52,1173.6
Tamilnadu,Salem,11.6028,78.6694,2019,7.32,3330,0,390,754,166,47,800,136,112,345,2,1.14,1998
Tamilnadu,Salem,11.5706,77.8989,2019,7.68,1224,0,537,121,36,41,390,72,51,90,33,1.6,734.4
Tamilnadu,Salem,11.5325,78.0517,2019,7.79,7930,0,512,1934,421,86,2020,320,297,801,23,1.21,4758
Tamilnadu,Salem,11.6219,78.1061,2019,7.81,4100,0,830,868,215,33,880,120,141,528,16,1.58,2460
Tamilnadu,Salem,11.7597,77.8917,2019,7.83,2520,0,915,270,125,29,510,96,66,336,27,1.06,1512
Tamilnadu,Salem,11.7458,78.05,2019,7.77,2940,0,476,434,160,274,590,120,71,304,41,0.8,1764
Tamilnadu,Salem,11.5903,78.1931,2019,7.77,1828,0,695,220,111,38,490,44,92,208,36,1.55,1096.8
Tamilnadu,Salem,11.6642,78.1772,2019,7.21,1451,0,586,156,116,42,610,88,95,96,3.3,1.05,870.6
Tamilnadu,Salem,11.6392,78.125,2019,7.42,1490,0,488,178,161,46,570,116,68,111,1.7,1,894
Tamilnadu,Salem,11.7167,78.275,2019,7.59,727,0,342,57,29,11,240,56,24,54,2.6,1.54,436.2
Tamilnadu,Salem,11.6139,78.1064,2019,7.59,5510,0,500,1294,235,113,920,72,180,709,6.5,1.52,3306
Tamilnadu,Salem,11.5147,78.0917,2019,8,1453,0,451,149,80,144,400,76,51,149,4,1.1,871.8
Tamilnadu,Salem,11.5344,78.7558,2019,7.46,1455,0,268,249,109,62,360,96,29,140,3.5,0.91,873
Tamilnadu,Salem,11.7583,77.8917,2019,7.62,752,0,342,50,52,7,250,60,24,40,41,1.08,451.2
Tamilnadu,Dharmapuri,12.0586,78.1122,2019,7.76,1204,0,525,128,30,1.9,320,32,58,165,5.7,1.1,722.4
Tamilnadu,Karur,10.5218,78.3756,2019,7.37,940,0,317,110,58,6.4,170,38,18,94,65,0.14,564
Tamilnadu,Karur,10.5306,78.3333,2019,7.41,681,0,390,36,3.4,0.26,195,32,28,78,2.7,2.48,408.6
Tamilnadu,Karur,10.5236,78.1319,2019,7.66,1999,0,561,348,94,33,610,108,83,204,17,1.06,1199.4
Tamilnadu,Karur,10.5117,78.2916,2019,7.95,1954,0,439,377,94,0.27,260,36,41,308,16,0.96,1172.4
Tamilnadu,Karur,10.5132,78.2522,2019,7.78,2420,0,537,441,103,0.43,460,40,87,280,24,1.36,1452
Tamilnadu,Karur,10.5245,78.293,2019,7.64,1609,0,378,306,23,44,530,128,51,101,12,0.74,965.4
Tamilnadu,Karur,10.4352,78.313,2019,7.69,1693,0,464,256,74,90,490,148,29,136,28,1.2,1015.8
Tamilnadu,Karur,10.4644,78.1151,2019,7.64,873,0,329,96,16,35,295,72,28,51,12,1.02,523.8
Tamilnadu,Karur,10.8667,78.1333,2019,7.77,4640,0,586,853,376,12,600,96,87,621,65,1.52,2784
Tamilnadu,Karur,10.51,78,2019,7.64,964,0,342,46,187,1.9,305,100,13,82,6.3,0.8,578.4
Tamilnadu,Karur,10.4636,77.542,2019,7.6,883,0,293,107,50,20,230,68,15,83,5,0.78,529.8
Tamilnadu,Karur,10.4537,77.4944,2019,7.76,2760,0,537,484,247,35,660,104,97,295,12,1.4,1656
Tamilnadu,Karur,10.5103,77.5108,2019,7.73,1723,0,525,242,73,83,570,124,63,115,37,1.58,1033.8
Tamilnadu,Karur,10.5733,77.5441,2019,7.78,2350,0,610,313,174,31,320,64,39,387,8,2.96,1410
Tamilnadu,Karur,11.0308,77.553,2019,7.93,5650,0,781,1152,455,33,540,96,73,976,11,3.25,3390
Tamilnadu,Karur,11.0345,78.021,2019,7.8,5470,0,683,1152,642,5.2,1220,280,126,645,26,1.26,3282
Tamilnadu,Karur,10.5905,78.0435,2019,7.84,1702,0,488,206,139,57,340,72,39,172,78,1.22,1021.2
Tamilnadu,Coimbatore,10.5814,77.2606,2019,7.6,3110,0,403,640,158,284,1000,64,204,247,19,1.33,1866
Tamilnadu,Coimbatore,11.0018,77.2414,2019,7.74,576,0,250,43,31,20,185,26,29,27,7.5,0.59,345.6
Tamilnadu,Tirupur,11.033,77.2315,2019,7.67,1381,0,494,185,67,21,330,24,66,146,20,1.33,828.6
Tamilnadu,Tirupur,11.0325,77.2317,2019,7.63,1421,0,409,185,73,108,370,44,63,116,14,1.23,852.6
Tamilnadu,Tirupur,11.0408,77.2157,2019,7.35,1373,0,409,220,86,27,400,44,70,99,4.5,0.87,823.8
Tamilnadu,Tirupur,11.0412,77.2344,2019,7.67,1405,0,433,170,70,134,370,28,73,140,19,1.4,843
Tamilnadu,Tirupur,11.0248,77.2253,2019,7.74,1600,0,476,263,57,85,310,20,63,195,19,0.51,960
Tamilnadu,Tirupur,11.0628,77.2214,2019,7.42,2860,0,451,569,142,132,580,48,112,315,14,0.49,1716
Tamilnadu,Tirupur,11.0622,77.2035,2019,7.69,3480,0,256,747,190,5.2,240,56,24,614,15,0.73,2088
Tamilnadu,Tirupur,11.0518,77.2035,2019,7.76,2920,0,329,427,226,215,500,64,83,370,83,1.12,1752
Tamilnadu,Tirupur,11.0531,77.2051,2019,7.69,1626,0,494,227,139,57,300,32,54,200,9,0.48,975.6
Tamilnadu,Coimbatore,11.0622,77.2035,2019,7.42,7200,0,195,1778,1066,102,2080,400,263,831,30,1.41,4320
Tamilnadu,Tirupur,11.0503,77.1841,2019,7.73,2090,0,451,355,140,37,660,24,146,154,20,0.17,1254
Tamilnadu,Coimbatore,11.0744,77.17,2019,7.35,1930,0,378,369,63,171,530,64,90,157,19,0.73,1158
Tamilnadu,Tirupur,11.0854,77.2118,2019,7.63,2400,0,378,441,110,165,520,56,92,199,60,1.68,1440
Tamilnadu,Tirupur,11.0731,77.2448,2019,7.72,7330,0,756,1778,723,102,1960,152,384,768,69,0.92,4398
Tamilnadu,Tirupur,11.0632,77.2609,2019,7.72,3900,0,390,1067,220,38,1400,96,282,227,22,0.47,2340
Tamilnadu,Tirupur,11.0643,77.2004,2019,7.75,1831,0,366,433,116,6.8,420,64,63,220,17,0.76,1098.6
Tamilnadu,Tirupur,11.0729,77.2752,2019,7.73,7210,0,586,1579,783,70,940,208,102,1300,14,1.3,4326
Tamilnadu,Coimbatore,11.0808,77.2858,2019,7.76,1315,0,262,174,45,146,460,84,61,113,12,0.74,789
Tamilnadu,Tirupur,11.0508,77.2637,2019,7.45,3120,0,366,562,127,333,1140,200,155,250,14,1.04,1872
Tamilnadu,Coimbatore,11.0553,77.2424,2019,7.65,2600,0,427,462,55,206,980,228,100,206,10,1.02,1560
Tamilnadu,Tirupur,11.0617,77.2743,2019,7.7,1601,0,348,203,80,161,570,152,46,139,9.1,0.32,960.6
Tamilnadu,Tirupur,11.0709,77.2024,2019,7.76,1032,0,360,92,49,48,415,106,36,74,11,0.6,619.2
Tamilnadu,Coimbatore,11.1221,77.2101,2019,7.41,6160,0,512,1565,442,131,2660,440,379,422,32,0.84,3696
Tamilnadu,Coimbatore,11.1118,77.1618,2019,7.76,2190,0,281,427,64,109,790,124,117,161,19,0.42,1314
Tamilnadu,Coimbatore,11.1824,77.1644,2019,7.75,736,0,390,32,34,21,345,66,44,40,19,0.64,441.6
Tamilnadu,Coimbatore,11.1237,77.115,2019,7.73,595,0,244,57,19,21,240,54,26,37,8.9,0.68,357
Tamilnadu,Coimbatore,11.1755,77.0742,2019,7.77,1221,0,427,121,68,59,445,110,41,91,57,0.64,732.6
Tamilnadu,Coimbatore,11.1617,77.0038,2019,7.54,1233,0,207,171,126,118,545,114,63,53,11,0.58,739.8
Tamilnadu,Nilgiris,11.2959,76.291,2019,6.97,480,0,275,32,5,5,285,94,12,14,4.2,0.08,288
Tamilnadu,Coimbatore,11.113,77.0525,2019,7.11,2270,0,354,469,110,20,670,104,100,264,17,0.76,1362
Tamilnadu,Coimbatore,11.0806,77.0158,2019,7.31,2500,0,366,412,230,211,1110,84,219,173,20,0.64,1500
Tamilnadu,Coimbatore,11.0406,77.0007,2019,7.4,3020,0,342,512,463,141,1180,176,180,299,17,0.72,1812
Tamilnadu,Coimbatore,11.021,76.5831,2019,7.6,2040,0,384,299,152,84,455,74,66,287,8.7,0.88,1224
Tamilnadu,Coimbatore,11.0118,77.0009,2019,7.56,2420,0,403,320,415,95,770,156,92,297,18,0.78,1452
Tamilnadu,Coimbatore,10.5431,76.5653,2019,7.91,903,0,262,89,81,48,330,106,16,83,5.2,0.96,541.8
Tamilnadu,Coimbatore,10.59,76.5522,2019,7.86,1146,0,488,128,49,6,540,102,69,87,9.6,0.62,687.6
Tamilnadu,Coimbatore,10.5643,76.5036,2019,7.89,989,0,226,181,36,17,360,80,39,78,20,0.54,593.4
Tamilnadu,Coimbatore,10.5745,76.4824,2019,7.93,446,0,238,28,13,4,150,34,16,51,3.4,1.2,267.6
Tamilnadu,Coimbatore,11.0154,76.5314,2019,7.75,924,0,268,103,52,50,270,56,32,93,7.1,0.34,554.4
Tamilnadu,Coimbatore,11.0648,76.4504,2019,7.6,1352,0,378,171,106,54,580,76,95,90,10,0.85,811.2
Tamilnadu,Coimbatore,11.1522,76.5308,2019,7.63,1396,0,360,199,94,25,520,92,71,108,6.4,1.48,837.6
Tamilnadu,Coimbatore,11.0059,76.5839,2019,8.01,1089,0,378,114,76,34,350,76,39,110,9.7,0.72,653.4
Tamilnadu,Coimbatore,11.0006,76.5816,2019,8,1206,0,287,164,67,64,310,52,44,135,20,0.52,723.6
Tamilnadu,Coimbatore,11.0639,76.9685,2019,7.8,1454,0,348,217,78,49,470,76,68,131,14,0.58,872.4
Tamilnadu,Coimbatore,10.5954,77.011,2019,7.8,1874,0,604,267,59,5.7,440,52,75,256,13,0.88,1124.4
Tamilnadu,Coimbatore,10.5659,77.1023,2019,8.12,4820,0,244,455,1560,130,850,160,109,697,15,1.12,2892
Tamilnadu,Coimbatore,10.44,77.1045,2019,7.82,2230,0,98,334,99,443,890,284,44,78,4.9,0.48,1338
Tamilnadu,Coimbatore,11.0135,77.542,2019,7.6,1820,0,305,334,86,143,450,52,78,242,17,0.6,1092
Tamilnadu,Coimbatore,11.0004,76.5705,2019,7.63,1109,0,427,128,65,64,330,76,34,143,8.1,0.5,665.4
Tamilnadu,Coimbatore,10.4819,77.8033,2019,7.37,3050,0,183,526,357,305,1290,352,100,179,15,0.62,1830
Tamilnadu,Coimbatore,11.1755,77.0742,2019,8.24,780,0,18,149,59,67,155,54,5,85,8.1,0.38,468
Tamilnadu,Coimbatore,10.4408,77.052,2019,7.8,3000,0,293,590,222,149,860,272,44,273,82,0.72,1800
Tamilnadu,Coimbatore,10.4003,77.0107,2019,8.39,782,48,165,103,34,0,200,24,34,74,36,0.98,469.2
Tamilnadu,Coimbatore,10.3945,77.0021,2019,8.8,718,36,55,117,41,45,160,20,27,78,18,0.74,430.8
Tamilnadu,Coimbatore,10.3608,77.0033,2019,8.53,2240,36,110,469,149,92,600,120,73,249,5.4,1.16,1344
Tamilnadu,Coimbatore,10.551,77.0867,2019,8.26,1317,0,342,171,92,98,370,96,32,157,29,1.56,790.2
Tamilnadu,Coimbatore,10.3038,77.1157,2019,8.27,747,0,92,124,93,2.6,220,50,23,71,4.6,1.02,448.2
Tamilnadu,Coimbatore,10.373,77.2249,2019,8.4,6310,42,329,910,1542,235,1940,256,316,737,105,1.46,3786
Tamilnadu,Coimbatore,10.3455,77.0144,2019,8.66,330,30,55,25,5.9,0,90,24,7,21,11,0.3,198
Tamilnadu,Coimbatore,10.4042,77.1253,2019,8.79,959,72,98,121,60,40,160,12,32,88,98,0.22,575.4
Tamilnadu,Coimbatore,10.5454,77.155,2019,8.34,1376,54,110,192,76,147,275,30,49,139,85,0.74,825.6
Tamilnadu,Coimbatore,10.5948,77.1642,2019,8.37,1290,24,207,203,32,136,520,74,81,86,17,0.76,774
Tamilnadu,Trichy,11.0139,78.7939,2019,8.6,1854,108,256,298,66.5,47.5,280,68,27,224,117,1.26,1112.4
Tamilnadu,Trichy,11.0211,78.8325,2019,8.2,1580,0,470,163,103,115.9,290,56,36,219,8,1.51,948
Tamilnadu,Trichy,10.9417,78.9125,2019,8.1,871,0,256,107,92.5,0.2,250,48,32,73,23,0.6,522.6
Tamilnadu,Trichy,10.8528,78.7064,2019,8,1098,0,293,178,83.5,0.1,290,52,39,102,54,0.6,658.8
Tamilnadu,Trichy,10.8367,78.6992,2019,7.9,916,0,281,128,45,0.2,340,80,34,46,15,0.7,549.6
Tamilnadu,Trichy,10.7597,78.6822,2019,7.8,1644,0,195,440,63,0.2,450,112,41,173,9,0.87,986.4
Tamilnadu,Trichy,10.8458,78.7486,2019,9.2,1300,102,12,227,58,62.7,200,36,27,184,27,0.4,780
Tamilnadu,Trichy,10.9125,78.7233,2019,8,825,0,275,99,18,52.4,340,72,39,23,3,0.94,495
Tamilnadu,Trichy,10.985,78.7656,2019,8.8,951,54,177,135,33,54,160,32,19,118,48,0.45,570.6
Tamilnadu,Trichy,11.2622,78.5167,2019,9,1358,120,55,320,25.5,41.2,520,88,73,84,7,0.42,814.8
Tamilnadu,Trichy,11.0722,78.55,2019,8.2,1652,0,281,362,79.5,48,410,72,56,198,11,0.43,991.2
Tamilnadu,Trichy,10.9103,78.5511,2019,7.9,1106,0,323,156,54,53.4,360,64,49,74,24,0.63,663.6
Tamilnadu,Trichy,10.5311,78.4253,2019,7.8,2850,0,268,653,172,66.1,820,164,100,261,13,0.9,1710
Tamilnadu,Trichy,10.7417,78.5833,2019,8.1,832,0,256,107,44.5,52.8,260,48,34,85,1,0.83,499.2
Tamilnadu,Trichy,10.8047,78.7439,2019,9,1572,120,153,213,84,67.4,190,20,34,242,12,1.11,943.2
Tamilnadu,Thanjavur,10.7167,78.9622,2019,8.1,1535,0,281,355,14,68.4,620,140,66,68,5,0.68,921
Tamilnadu,Thanjavur,10.925,79.275,2019,8.2,943,0,220,178,36.5,7.7,200,28,32,109,27,0.78,565.8
Tamilnadu,Thanjavur,10.975,79.3917,2019,8,1596,0,329,298,80.5,4,560,76,90,98,9,0.54,957.6
Tamilnadu,Thanjavur,11.125,79.4542,2019,8.1,1293,0,299,192,99.5,13.1,280,32,49,156,1,0.56,775.8
Tamilnadu,Thanjavur,11.0167,79.5056,2019,7.9,746,0,232,107,35,5.9,320,60,41,25,1,0.74,447.6
Tamilnadu,Thanjavur,11.0733,79.5575,2019,7.9,967,0,366,121,39,1,400,84,46,38,1,0.4,580.2
Tamilnadu,Tiruvarur,10.8875,79.6,2019,8.5,625,36,110,92,26,0.6,190,24,32,43,12,0.19,375
Tamilnadu,Thanjavur,10.7806,79.2103,2019,7.8,783,0,201,149,12,0.7,310,76,29,29,7,0.11,469.8
Tamilnadu,Thanjavur,10.7347,79.1042,2019,7.8,366,0,85,43,8,64.2,110,36,5,28,4,0.6,219.6
Tamilnadu,Thanjavur,10.65,79.1778,2019,7.9,178,0,37,28,13.5,19,35,12,1,26,2,0.09,106.8
Tamilnadu,Tiruvarur,10.6833,79.4667,2019,7.5,884,0,207,178,15,15.8,340,68,41,40,2,0.39,530.4
Tamilnadu,Tiruvarur,10.3708,79.5917,2019,7.2,10190,0,207,2343,1580,2.9,2920,696,287,1027,34,1.17,6114
Tamilnadu,Nagapattinam,10.4178,79.8364,2019,9.2,3920,120,397,966,54,1.5,500,48,92,647,2,1.23,2352
Tamilnadu,Nagapattinam,10.5633,79.7733,2019,7.7,5350,0,238,1562,182.5,0.3,1720,280,248,396,32,1.04,3210
Tamilnadu,Nagapattinam,10.5786,79.7233,2019,7.9,1159,0,214,234,50.5,2,390,116,24,77,2,0.56,695.4
Tamilnadu,Nagapattinam,10.7825,79.8431,2019,8.2,2190,0,488,426,65,0.3,550,200,12,238,6,0.51,1314
Tamilnadu,Nagapattinam,10.8011,79.8419,2019,7.9,1708,0,323,320,100,29.5,450,84,58,179,7,0.5,1024.8
Tamilnadu,Nagapattinam,11.0169,79.8514,2019,8.7,1941,42,177,483,76.5,8.6,360,112,19,270,17,0.5,1164.6
Tamilnadu,Nagapattinam,10.4781,79.8289,2019,7.8,570,0,171,92,17,1.5,200,40,24,40,5,0.51,342
Tamilnadu,Nagapattinam,11.1469,79.835,2019,9.34,795,24,61,220,21,0.6,110,24,12,122,9,0.58,477
Tamilnadu,Nagapattinam,11.33,79.7753,2019,8,1142,0,354,178,28,0.3,350,68,44,101,1,0.58,685.2
Tamilnadu,Nagapattinam,11.3297,79.7189,2019,7.9,584,0,183,78,35.5,0.9,240,80,10,24,8,0.6,350.4
Tamilnadu,Vellore,12.9083,79.3583,2019,6.55,1907,0,122,455,147,20,710,208,46,116,3.1,0.55,1144.2
Tamilnadu,Vellore,12.9,79.325,2019,7.69,2540,0,268,562,109,3.21,340,44,56,396,1.9,0.32,1524
Tamilnadu,Vellore,12.9139,79.2917,2019,7.64,2750,0,281,597,125,57,620,136,68,320,2.8,1.4,1650
Tamilnadu,Vellore,12.8778,79.1333,2019,7.7,1302,0,354,178,180,5,420,64,63,147,5.6,0.92,781.2
Tamilnadu,Vellore,12.9553,78.9239,2019,7.67,2930,0,268,669,165,20,770,100,127,239,25,1.38,1758
Tamilnadu,Vellore,12.9333,79.1111,2019,7.83,924,0,317,121,71,3,250,88,7.3,77,2.8,1.02,554.4
Tamilnadu,Vellore,12.9133,79.0856,2019,8.19,2530,0,683,363,105,3,340,56,49,260,190,0.46,1518
Tamilnadu,Vellore,12.8991,79.0478,2019,7.96,2670,0,354,491,239,17,500,96,63,309,3.6,1.59,1602
Tamilnadu,Vellore,12.9611,78.98,2019,7.79,4360,0,342,996,400,56,1500,292,187,310,3.9,1.54,2616
Tamilnadu,Vellore,12.9561,78.9087,2019,8,1254,0,195,156,286,19,490,128,41,64,3.3,1.59,752.4
Tamilnadu,Vellore,12.9444,78.8439,2019,8.09,917,0,403,78,53,3.3,200,32,29,112,1.8,1.23,550.2
Tamilnadu,Vellore,12.9417,78.725,2019,8.11,2450,0,37,548,202,52,500,112,54,227,20,0.41,1470
Tamilnadu,Vellore,12.7836,78.7067,2019,7.78,5520,0,134,1465,392,13,1520,396,129,438,3.8,1.13,3312
Tamilnadu,Vellore,12.7633,78.8386,2019,6.4,1098,0,293,164,76,0.26,320,56,44,110,11,1.09,658.8
Tamilnadu,Vellore,12.7028,78.8167,2019,7.05,1432,0,488,157,102,34,360,36,66,192,6.4,1.36,859.2
Tamilnadu,Vellore,12.5458,78.5761,2019,7.55,1329,0,610,78,85,0.32,200,36,27,246,4.3,3.14,797.4
Tamilnadu,Vellore,12.635,78.6039,2019,7.4,2680,0,378,505,154,43,560,96,78,340,6.8,1.52,1608
Tamilnadu,Vellore,12.6917,78.625,2019,7.8,1296,0,512,100,86,24,310,24,61,193,4.1,1.5,777.6
Tamilnadu,Thiruvanamalai,12.5944,78.8722,2019,7.71,863,0,342,85,57,0.21,360,64,49,63,2,1.05,517.8
Tamilnadu,Vellore,12.5151,78.6586,2019,7.56,2780,0,256,405,174,290,1210,160,197,44,29,1.41,1668
Tamilnadu,Vellore,12.4608,78.6231,2019,8.12,1131,0,488,107,36,17,310,28,58,163,4.3,1.4,678.6
Tamilnadu,Vellore,12.4558,78.5867,2019,7.86,2770,0,500,498,37,60,800,148,105,274,6.4,1.56,1662
Tamilnadu,Vellore,12.4764,78.5806,2019,7.61,5380,0,342,1266,138,186,1760,216,297,412,11,1.34,3228
Tamilnadu,Vellore,12.4836,78.5341,2019,7.76,3650,0,500,583,223,254,840,96,146,446,7.7,1.43,2190
Tamilnadu,Krishnagiri,12.348,78.5463,2019,7.63,1750,0,244,285,185,82,660,120,88,134,5.4,1.27,1050
Tamilnadu,Krishnagiri,12.2667,78.5292,2019,8.2,2290,0,244,405,207,0.34,370,36,68,330,9.8,1.14,1374
Tamilnadu,Krishnagiri,12.2228,78.5283,2019,6.04,804,0,317,85,31,27,300,56,39,76,4.5,1.13,482.4
Tamilnadu,Krishnagiri,12.3328,78.3503,2019,6.85,964,0,183,164,48,21,310,76,29,84,0.49,0.02,578.4
Tamilnadu,Dharmapuri,12.4083,78.2083,2019,7.45,1425,0,305,270,39,5.2,390,92,39,148,3.4,0.81,855
Tamilnadu,Krishnagiri,12.4125,78.2292,2019,7.4,1719,0,390,320,32,0.28,440,92,51,200,3.1,1.1,1031.4
Tamilnadu,Krishnagiri,12.4131,78.1708,2019,7.41,1555,0,183,213,298,11,530,132,49,137,6.6,1.57,933
Tamilnadu,Krishnagiri,12.4072,78.1658,2019,7.75,1066,0,476,85,48,0.31,200,32,29,162,3.7,1.51,639.6
Tamilnadu,Krishnagiri,12.5306,78.2306,2019,7.56,1809,0,293,313,88,74,420,112,34,216,7.2,1.08,1085.4
Tamilnadu,Krishnagiri,12.625,78.2542,2019,7.81,1673,0,366,291,167,0.5,470,56,80,153,8.2,1.01,1003.8
Tamilnadu,Krishnagiri,12.65,78.3292,2019,7.7,1040,0,317,85,143,0.46,250,48,32,135,8.4,1,624
Tamilnadu,Krishnagiri,12.7583,77.9792,2019,7.53,1734,0,244,235,201,94,500,136,39,175,7.4,0.95,1040.4
Tamilnadu,Krishnagiri,12.7167,77.8333,2019,7.9,1719,0,207,341,99,22,520,124,51,154,5.8,0.84,1031.4
Tamilnadu,Krishnagiri,12.6156,77.7844,2019,7.82,1048,0,268,71,256,9.7,420,136,19,60,5.7,2.9,628.8
Tamilnadu,Krishnagiri,12.5792,77.6583,2019,7.75,1114,0,366,156,33,49,390,96,36,88,1.8,0.47,668.4
Tamilnadu,Krishnagiri,12.525,77.7833,2019,7.67,2710,0,329,477,179,0.95,710,124,97,251,6.7,0.43,1626
Tamilnadu,Krishnagiri,12.5997,77.8625,2019,7.44,3360,0,220,733,154,94,920,220,90,298,1.8,0.48,2016
Tamilnadu,Krishnagiri,12.5933,77.8681,2019,7.72,487,0,207,36,17,15,140,44,7.3,46,2.1,1.29,292.2
Tamilnadu,Krishnagiri,12.5667,77.9,2019,7.6,779,0,329,46,136,0.83,270,52,34,57,6.2,0.59,467.4
Tamilnadu,Krishnagiri,12.5639,77.9128,2019,7.16,729,0,61,78,16,214,250,52,29,45,2.5,0.43,437.4
Tamilnadu,Krishnagiri,12.5111,78.0308,2019,7,2410,0,598,313,67,121,830,224,66,164,56,0.45,1446
Tamilnadu,Vellore,12.9292,79.3417,2019,7.53,1181,0,220,249,50,0.86,340,72,39,148,3.3,0.25,708.6
Tamilnadu,Vellore,12.9625,79.2875,2019,7.56,1319,0,268,263,60,0.91,350,96,27,170,1.3,0.21,791.4
Tamilnadu,Vellore,13.1111,79.4264,2019,7.5,2460,0,342,512,122,36,770,164,88,272,4.1,0.95,1476
Tamilnadu,Vellore,13.1,79.4333,2019,7.64,731,0,220,100,43,46,350,88,32,45,1.9,0.39,438.6
Tamilnadu,Vellore,13.0222,79.475,2019,7.55,1634,0,207,334,99,106,640,156,61,157,3.9,0.28,980.4
Tamilnadu,Vellore,12.9208,79.5708,2019,7.61,1841,0,256,434,95,4.9,510,132,44,220,4.2,0.52,1104.6
Tamilnadu,Krishnagiri,12.2726,78.3084,2019,8.1,1736,0,415,363,54,0.99,430,36,83,251,0.95,0.95,1041.6
Tamilnadu,Dindigul,10.0861,77.8392,2019,8.1,1894,0,451,376,73,1.1,450,56,75,271,11,2.6,1136.4
Tamilnadu,Dindigul,10.525,78.0667,2019,8.13,1176,0,122,206,116,48,275,64,28,131,6.4,1.57,705.6
Tamilnadu,Dindigul,10.5917,78.0861,2019,8.42,853,42,159,124,57,6.8,155,22,24,144,9,0.82,511.8
Tamilnadu,Dindigul,10.6714,77.9922,2019,7.91,1733,0,207,398,40,106,780,80,141,76,14,0.54,1039.8
Tamilnadu,Dindigul,10.5333,77.9458,2019,7.98,1598,0,207,334,112,32,420,56,68,154,10,0.91,958.8
Tamilnadu,Dindigul,10.475,77.5667,2019,7.8,3520,0,293,540,738,33,1100,384,34,316,68,1.02,2112
Tamilnadu,Dindigul,10.5958,77.6872,2019,7.81,2710,0,256,626,51,106,820,108,134,224,10,0.8,1626
Tamilnadu,Dindigul,10.4619,77.7061,2019,7.95,905,0,305,68,56,86,420,68,61,52,0.78,1.33,543
Tamilnadu,Dindigul,10.3514,77.9944,2019,8.41,1519,48,220,284,78,2.9,390,96,36,178,24,0.9,911.4
Tamilnadu,Dindigul,10.2814,78.0708,2019,7.79,1082,0,342,128,138,0.98,310,44,49,123,10,0.86,649.2
Tamilnadu,Dindigul,10.3417,77.9917,2019,8,400,0,189,26,8.8,5.1,182,48,15,17,4.4,0.98,240
Tamilnadu,Dindigul,10.3583,77.975,2019,7.88,3940,0,720,782,118,6.2,800,104,131,475,40,1.54,2364
Tamilnadu,Dindigul,10.375,77.8333,2019,8.58,722,78,214,57,15,24,350,28,68,68,1.2,0.57,433.2
Tamilnadu,Dindigul,10.2683,77.6178,2019,8.2,307,0,134,36,13,2.5,170,28,24,16,1,0.05,184.2
Tamilnadu,Dindigul,10.2347,77.4833,2019,8.44,154,36,37,14,0.05,4.2,100,36,2.4,1.5,0.83,0.19,92.4
Tamilnadu,Theni,10.1669,77.6944,2019,8.33,1681,96,354,199,54,149,510,140,39,160,115,0.29,1008.6
Tamilnadu,Theni,10.0958,77.6881,2019,6.89,897,0,220,107,56,26,330,62,43,64,4.7,0.86,538.2
Tamilnadu,Theni,10.1198,77.627,2019,6.86,3180,0,183,753,106,245,1720,348,207,31,6,0.43,1908
Tamilnadu,Theni,10.153,77.6583,2019,8.11,1502,0,329,192,51,101,430,28,88,154,3.7,0.49,901.2
Tamilnadu,Theni,10.1317,77.5506,2019,7.98,2310,0,525,221,100,174,450,48,80,302,4.6,1.08,1386
Tamilnadu,Theni,10.0989,77.5717,2019,8.01,625,0,268,43,8,5.4,210,32,32,61,2.8,0.72,375
Tamilnadu,Theni,9.9917,77.4306,2019,8.69,2010,72,232,277,171,67,270,24,51,343,4.2,1.55,1206
