State,District,Latitude,Longitude,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality
Tamilnadu,Pondicherry,11.9167,79.7583,2019,6.9,1663,0,439.344,241.06,97.5,23.3,480,100.0,55.8992,155.2,1.8,0.2,997.8,1
Tamilnadu,Pondicherry,11.7992,79.7747,2019,6.7,382,0,109.836,49.63,21.5,11.4,140,28.0,17.0128,18.2,1.5,0.2,229.2,0
Tamilnadu,Cuddalore,11.6833,79.7739,2019,7.2,525,0,140.346,77.99,25.0,18.7,210,60.0,14.5824,30.5,1.6,0.2,315.0,0
Tamilnadu,Cuddalore,11.6392,79.7472,2019,7.0,773,0,213.57,120.53,19.0,19.8,270,68.0,24.304,53.6,1.1,0.3,463.8,0
Tamilnadu,Cuddalore,11.6269,79.7194,2019,6.2,864,0,109.836,191.43,43.0,18.9,180,44.0,17.0128,101.7,1.5,0.4,518.4,2
Tamilnadu,Cuddalore,11.5203,79.7197,2019,6.8,671,0,42.714,113.44,86.5,57.4,210,80.0,2.4304,45.2,2.3,0.5,402.6,1
Tamilnadu,Cuddalore,11.3833,79.6917,2019,7.1,4880,0,939.708,992.6,141.5,37.5,1150,136.0,196.8624,472.4,127.2,0.3,2928.0,2
Tamilnadu,Cuddalore,11.3108,79.6303,2019,7.1,1575,0,384.426,233.97,65.0,86.3,300,108.0,7.2912,156.6,93.1,0.6,945.0,1
Tamilnadu,Cuddalore,11.3058,79.5939,2019,7.2,2320,0,573.588,389.95,95.0,44.6,650,132.0,77.7728,226.8,2.5,0.6,1392.0,2
Tamilnadu,Cuddalore,11.2872,79.5517,2019,6.5,824,0,146.448,141.8,35.0,52.1,320,88.0,24.304,31.0,11.6,0.1,494.4,1
Tamilnadu,Cuddalore,11.4161,79.5722,2019,7.2,1460,0,384.426,205.61,101.0,18.7,430,100.0,4.8608,128.3,1.0,0.7,876.0,1
Tamilnadu,Cuddalore,11.4667,79.55,2019,7.2,1045,0,298.998,141.8,60.0,36.2,340,76.0,36.456,92.8,1.2,0.3,627.0,1
Tamilnadu,Cuddalore,11.4133,79.5206,2019,7.1,3340,0,561.384,751.54,113.0,19.0,860,92.0,153.1152,365.6,3.4,0.4,2004.0,2
Tamilnadu,Cuddalore,11.3619,79.4669,2019,7.2,1134,0,286.794,170.16,54.0,38.1,410,104.0,36.456,49.9,28.5,0.7,680.4,1
Tamilnadu,Cuddalore,11.405,79.3983,2019,6.4,355,0,73.224,63.81,17.5,18.2,150,32.0,17.0128,9.6,0.8,0.2,213.0,2
Tamilnadu,Cuddalore,11.4569,79.3739,2019,6.9,1298,0,366.12,148.89,110.0,20.0,430,108.0,38.8864,89.1,2.8,0.2,778.8,1
Tamilnadu,Cuddalore,11.5386,79.5189,2019,6.8,470,0,170.856,49.63,15.0,20.3,210,48.0,21.8736,19.0,1.2,0.4,282.0,0
Tamilnadu,Cuddalore,11.5294,79.5311,2019,6.5,604,0,97.632,113.44,72.5,22.4,230,40.0,31.5952,34.7,14.8,0.3,362.4,1
Tamilnadu,Cuddalore,11.4922,79.6028,2019,7.1,1954,0,396.63,262.33,247.5,21.6,580,96.0,82.6336,179.5,1.5,0.6,1172.4,1
Tamilnadu,Cuddalore,11.5228,79.6533,2019,5.7,372,0,79.326,49.63,21.0,43.1,160,36.0,17.0128,15.7,0.8,0.1,223.2,2
Tamilnadu,Cuddalore,11.5692,79.6789,2019,7.4,3450,0,591.894,765.72,79.5,23.8,720,88.0,121.52,440.8,2.8,0.4,2070.0,2
Tamilnadu,Cuddalore,11.5394,79.5914,2019,7.1,1052,0,244.08,170.16,67.0,41.0,400,84.0,46.1776,58.2,10.5,1.0,631.2,1
Tamilnadu,Cuddalore,11.5417,79.5778,2019,7.1,1056,0,286.794,134.71,59.0,58.6,330,96.0,21.8736,85.4,3.0,1.0,633.6,1
Tamilnadu,Cuddalore,11.5583,79.4833,2019,6.4,224,0,48.816,28.36,15.0,33.8,90,32.0,2.4304,5.0,0.4,0.1,134.4,2
Tamilnadu,Cuddalore,11.5867,79.5333,2019,6.2,325,0,61.02,63.81,23.0,22.8,120,32.0,9.7216,19.4,2.1,0.5,195.0,2
Tamilnadu,Cuddalore,11.5375,79.5417,2019,6.5,445,0,91.53,70.9,40.5,20.7,160,36.0,17.0128,26.4,1.5,0.2,267.0,0
Tamilnadu,Cuddalore,11.5819,79.5533,2019,6.0,1060,0,109.836,177.25,76.0,132.6,310,72.0,31.5952,90.0,7.5,0.2,636.0,2
Tamilnadu,Cuddalore,11.6175,79.5539,2019,6.1,233,0,61.02,28.36,14.0,27.3,110,20.0,14.5824,9.4,0.7,0.2,139.8,2
Tamilnadu,Cuddalore,11.7436,79.6403,2019,5.6,104,0,30.51,21.27,9.0,31.0,80,16.0,116.6592,3.6,0.6,0.1,62.4,2
Tamilnadu,Cuddalore,11.7625,79.5736,2019,5.7,150,0,36.612,21.27,11.5,32.0,100,24.0,9.7216,6.3,0.8,0.2,90.0,2
Tamilnadu,Cuddalore,11.6147,79.6614,2019,6.1,500,0,79.326,99.26,22.0,47.0,190,24.0,31.5952,39.5,1.0,0.2,300.0,2
Tamilnadu,Cuddalore,11.5839,79.6336,2019,6.8,430,0,122.04,56.72,19.5,29.3,190,36.0,24.304,22.5,1.0,0.9,258.0,0
Tamilnadu,Cuddalore,11.6067,79.635,2019,6.6,314,0,61.02,49.63,11.0,39.2,140,16.0,24.304,11.3,1.8,0.2,188.4,0
Tamilnadu,Cuddalore,11.5922,79.5922,2019,6.2,406,0,79.326,63.81,13.5,42.0,170,20.0,29.1648,16.9,0.9,0.2,243.6,2
Tamilnadu,Cuddalore,11.6956,79.61,2019,6.0,400,0,61.02,77.99,11.0,43.2,160,32.0,19.4432,16.2,17.2,0.1,240.0,2
Tamilnadu,Cuddalore,11.65,79.65,2019,5.7,180,0,24.408,35.45,12.5,29.5,60,16.0,4.8608,14.0,0.8,0.1,108.0,2
Tamilnadu,Cuddalore,11.5036,79.6325,2019,6.2,392,0,67.122,63.81,17.0,49.4,150,20.0,24.304,21.9,1.0,0.2,235.2,2
Tamilnadu,Villupuram,12.0944,79.8928,2019,6.1,562,0,42.714,113.44,10.0,102.6,190,48.0,17.0128,45.0,1.7,0.1,337.2,2
Tamilnadu,Kancheepuram,12.8083,80.0147,2019,6.7,996,0,225.774,134.71,47.0,86.0,420,76.0,55.8992,28.2,2.2,0.4,597.6,1
Tamilnadu,Kancheepuram,12.7,79.583,2019,6.8,1152,0,274.59,184.34,41.5,47.5,400,52.0,65.6208,73.7,6.9,0.7,691.2,1
Tamilnadu,Kancheepuram,12.5292,79.54,2019,7.1,1545,0,360.018,269.42,42.0,62.3,580,140.0,55.8992,82.3,1.2,0.2,927.0,1
Tamilnadu,Kancheepuram,12.5083,79.533,2019,7.0,1570,0,372.222,276.51,40.5,73.2,570,140.0,53.4688,94.4,1.1,0.2,942.0,1
Tamilnadu,Kancheepuram,12.4431,79.5321,2019,7.1,1000,0,353.916,106.35,27.0,52.4,380,84.0,41.3168,53.2,0.8,0.7,600.0,1
Tamilnadu,Kancheepuram,12.3472,79.543,2019,6.7,918,0,213.57,170.16,21.5,38.2,310,48.0,46.1776,65.9,1.2,0.5,550.8,1
Tamilnadu,Kancheepuram,12.2583,79.543,2019,6.8,455,0,183.06,42.54,9.5,33.1,180,44.0,17.0128,20.4,1.0,0.1,273.0,0
Tamilnadu,Kancheepuram,12.2583,79.543,2019,7.2,1219,0,408.834,127.62,32.0,82.0,460,60.0,75.3424,64.5,0.9,0.6,731.4,1
Tamilnadu,Kancheepuram,12.4,79.8167,2019,6.9,1245,0,329.508,184.34,64.0,29.6,560,80.0,88.0,23.8,0.6,0.2,747.0,1
Tamilnadu,Kancheepuram,12.4064,79.8133,2019,7.1,1683,0,225.774,311.96,183.0,43.9,660,176.0,53.4688,81.3,0.8,0.6,1009.8,2
Tamilnadu,Thiruvanamalai,12.3,79.38,2019,6.8,4350,0,195.264,1205.3,165.0,33.6,1110,324.0,72.912,441.4,1.7,0.7,2610.0,2
Tamilnadu,Thiruvanamalai,12.308,79.362,2019,7.2,2520,0,561.384,439.58,78.5,96.6,690,100.0,106.9376,245.6,2.2,0.6,1512.0,2
Tamilnadu,Thiruvanamalai,12.4361,79.4181,2019,7.0,1113,0,262.386,170.16,57.0,21.6,290,48.0,41.3168,117.4,1.8,0.6,667.8,1
Tamilnadu,Thiruvanamalai,12.28,79.2,2019,7.3,5260,0,787.158,1176.94,223.0,45.1,1290,88.0,260.0528,567.6,26.9,1.0,3156.0,2
Tamilnadu,Thiruvanamalai,12.3347,79.2458,2019,7.3,3240,0,665.118,581.38,77.0,161.7,920,108.0,157.976,298.0,16.6,0.6,1944.0,2
Tamilnadu,Thiruvanamalai,12.133,79.4,2019,7.0,1390,0,305.1,269.42,31.5,35.9,390,84.0,43.7472,123.5,13.5,0.6,834.0,1
Tamilnadu,Thiruvanamalai,12.1235,79.5316,2019,7.1,1983,0,414.936,361.59,54.0,103.4,720,188.0,60.76,117.4,3.8,0.7,1189.8,2
Tamilnadu,Thiruvanamalai,12.123,78.423,2019,7.0,881,0,317.304,106.35,33.5,79.7,460,92.0,55.8992,12.6,2.0,0.4,528.6,1
Tamilnadu,Thiruvanamalai,12.153,78.3945,2019,7.1,1118,0,451.548,113.44,20.5,35.8,410,68.0,58.3296,77.6,5.0,1.0,670.8,1
Tamilnadu,Thiruvanamalai,12.2415,78.5845,2019,7.2,810,0,274.59,92.17,17.0,62.0,320,100.0,17.0128,45.7,4.2,0.2,486.0,1
Tamilnadu,Thiruvanamalai,12.2909,78.5917,2019,7.4,1204,0,439.344,134.71,43.5,27.5,320,48.0,48.608,132.2,8.8,0.4,722.4,1
Tamilnadu,Thiruvanamalai,12.2638,79.0323,2019,7.3,838,0,286.794,85.08,52.5,38.3,290,80.0,21.8736,60.4,6.6,1.4,502.8,1
Tamilnadu,Thiruvanamalai,12.2639,79.0323,2019,7.2,793,0,268.488,92.17,44.0,39.1,340,92.0,26.7344,29.6,5.6,0.8,475.8,1
Tamilnadu,Thiruvanamalai,10.83,78.363,2019,7.3,2400,0,488.16,425.4,69.0,179.9,780,144.0,102.0768,185.1,10.7,0.6,1440.0,2
Tamilnadu,Thiruvanamalai,12.3021,79.062,2019,7.3,1698,0,475.956,255.24,60.0,35.6,510,116.0,53.4688,153.9,5.7,0.4,1018.8,1
Tamilnadu,Thiruvanamalai,12.093,78.583,2019,7.2,1851,0,402.732,326.14,57.5,118.3,580,200.0,19.4432,160.0,6.8,0.4,1110.6,2
Tamilnadu,Thiruvanamalai,12.4306,79.2083,2019,7.1,2270,0,421.038,418.31,107.0,106.4,720,208.0,48.608,182.7,5.7,0.6,1362.0,2
Tamilnadu,Thiruvanamalai,12.3034,79.0848,2019,7.4,4930,0,756.648,1013.87,288.5,138.0,1170,100.0,223.5968,515.3,137.1,0.8,2958.0,2
Tamilnadu,Thiruvanamalai,12.4051,79.1126,2019,7.2,2320,0,451.548,482.12,101.0,32.7,690,80.0,119.0896,216.9,2.6,0.9,1392.0,2
Tamilnadu,Thiruvanamalai,12.6361,79.2333,2019,7.2,903,0,390.528,70.9,31.5,29.4,280,60.0,31.5952,85.3,0.5,0.7,541.8,1
Tamilnadu,Thiruvanamalai,12.393,79.32,2019,7.1,805,0,250.182,92.17,33.0,48.5,280,68.0,26.7344,53.1,0.8,0.5,483.0,1
Tamilnadu,Thiruvanamalai,12.393,79.32,2019,7.2,1382,0,427.14,155.98,62.0,84.7,380,72.0,48.608,145.5,1.2,0.9,829.2,1
Tamilnadu,Thiruvanamalai,12.353,79.373,2019,7.0,2420,0,408.834,503.39,87.5,83.6,790,208.0,65.6208,179.8,1.6,0.9,1452.0,2
Tamilnadu,Thiruvanamalai,12.363,79.4415,2019,7.0,1112,0,256.284,205.61,28.0,31.1,500,116.0,51.0384,34.2,1.1,0.5,667.2,1
Tamilnadu,Thiruvanamalai,12.363,79.4415,2019,7.4,975,0,396.63,106.35,15.5,32.0,380,40.0,68.0512,53.4,1.0,0.8,585.0,1
Tamilnadu,Thiruvanamalai,12.38,79.5,2019,7.0,1767,0,353.916,333.23,46.0,92.8,620,152.0,58.3296,112.9,0.9,0.4,1060.2,2
Tamilnadu,Thiruvanamalai,12.4415,79.503,2019,7.3,995,0,366.12,99.26,32.0,50.3,150,40.0,12.152,95.4,108.0,0.4,597.0,1
Tamilnadu,Thiruvanamalai,12.4945,79.4948,2019,7.1,1320,0,347.814,212.7,65.5,36.2,370,96.0,31.5952,124.5,22.8,0.9,792.0,1
Tamilnadu,Thiruvanamalai,12.8506,79.9119,2019,6.6,560,0,109.836,99.26,18.0,42.9,110,24.0,12.152,71.4,0.9,0.4,336.0,0
Tamilnadu,Erode,11.8083,77.5333,2019,7.2,1020,0,317.304,106.35,30.0,96.9,240,48.0,29.1648,69.7,93.5,1.0,612.0,1
Tamilnadu,Erode,11.3361,77.5861,2019,7.2,680,0,152.55,106.35,26.5,40.6,260,44.0,36.456,30.8,6.8,0.8,408.0,1
Tamilnadu,Erode,11.4023,77.6376,2019,7.0,748,0,244.08,99.26,24.5,53.6,300,64.0,34.0256,31.2,21.7,0.7,448.8,1
Tamilnadu,Erode,11.4934,77.6987,2019,7.1,980,0,390.528,85.08,44.5,31.9,390,92.0,38.8864,50.4,1.5,1.0,588.0,1
Tamilnadu,Erode,11.5367,77.7097,2019,7.1,1324,0,353.916,127.62,131.0,101.1,540,120.0,58.3296,65.3,1.9,1.3,794.4,2
Tamilnadu,Erode,11.5731,77.695,2019,7.1,780,0,286.794,77.99,19.5,42.2,290,68.0,29.1648,38.7,13.1,0.5,468.0,0
Tamilnadu,Erode,11.5919,77.6661,2019,7.1,4290,0,360.018,716.09,706.5,123.5,1430,208.0,221.1664,319.4,4.9,1.5,2574.0,2
Tamilnadu,Erode,11.6194,77.7444,2019,7.3,1476,0,567.486,148.89,51.0,38.0,490,68.0,77.7728,115.5,0.8,1.8,885.6,2
Tamilnadu,Erode,11.6589,77.6847,2019,7.3,1365,0,323.406,134.71,127.0,182.5,670,132.0,82.6336,23.3,0.6,0.7,819.0,2
Tamilnadu,Erode,11.7011,77.6719,2019,7.3,2850,0,414.936,616.83,123.0,69.2,1190,200.0,167.6976,76.4,18.1,0.9,1710.0,2
Tamilnadu,Erode,11.5453,77.5953,2019,7.3,3130,0,292.896,361.59,820.0,62.5,1360,248.0,179.8496,123.4,16.8,1.4,1878.0,2
Tamilnadu,Erode,11.52,77.6033,2019,7.2,3220,0,396.63,709.0,186.5,176.5,1240,224.0,165.2672,179.7,14.8,1.0,1932.0,2
Tamilnadu,Erode,11.5072,77.6139,2019,7.2,625,0,207.468,70.9,22.0,26.0,220,48.0,24.304,44.6,2.2,0.6,375.0,0
Tamilnadu,Erode,11.4222,77.5583,2019,7.2,1715,0,524.772,191.43,99.5,74.0,530,116.0,58.3296,110.9,78.1,1.3,1029.0,1
Tamilnadu,Erode,11.3983,77.5175,2019,7.2,580,0,195.264,63.81,15.0,27.6,230,56.0,21.8736,19.6,1.4,0.5,348.0,0
Tamilnadu,Erode,11.3711,77.3578,2019,7.2,1094,0,237.978,141.8,113.0,60.3,350,56.0,51.0384,97.6,13.2,1.0,656.4,1
Tamilnadu,Erode,11.3606,77.3208,2019,7.2,2320,0,567.486,269.42,172.0,194.1,620,88.0,97.216,245.8,21.7,1.1,1392.0,2
Tamilnadu,Erode,11.3447,77.3189,2019,7.2,2590,0,488.16,418.31,110.0,217.3,670,132.0,82.6336,230.5,85.4,1.2,1554.0,2
Tamilnadu,Erode,11.2892,77.3286,2019,7.2,1360,0,408.834,163.07,36.0,118.3,430,88.0,51.0384,93.9,39.2,0.9,816.0,2
Tamilnadu,Erode,11.3792,77.2278,2019,7.3,10580,0,488.16,2474.41,1555.0,95.0,2900,380.0,473.928,1264.0,1.8,1.9,6348.0,2
Tamilnadu,Erode,11.3942,77.3011,2019,7.8,582,0,176.958,56.72,42.0,32.6,180,44.0,17.0128,46.6,5.4,0.9,349.2,0
Tamilnadu,Erode,11.4481,77.3578,2019,7.3,2540,0,549.18,311.96,255.5,145.9,670,88.0,109.368,244.4,50.0,1.1,1524.0,2
Tamilnadu,Erode,11.4872,77.4917,2019,7.0,954,0,360.018,85.08,60.5,43.6,300,60.0,36.456,87.5,1.8,0.3,572.4,1
Tamilnadu,Erode,11.513,77.4234,2019,7.3,1807,0,390.528,241.06,93.0,186.7,390,52.0,63.1904,223.1,8.4,0.4,1084.2,2
Tamilnadu,Erode,11.4969,77.3432,2019,7.4,1556,0,408.834,219.79,68.5,98.7,510,56.0,89.9248,119.9,11.6,1.0,933.6,1
Tamilnadu,Erode,11.5297,77.2953,2019,7.4,1447,0,421.038,184.34,45.0,121.4,460,68.0,70.4816,123.1,1.8,0.9,868.2,2
Tamilnadu,Erode,11.5472,77.1417,2019,7.4,1266,0,445.446,148.89,29.0,52.2,300,32.0,53.4688,145.1,6.2,1.2,759.6,1
Tamilnadu,Erode,11.5289,77.1422,2019,7.5,2720,0,530.874,333.23,143.5,168.3,530,80.0,80.2032,307.3,3.0,0.8,1632.0,2
Tamilnadu,Erode,11.4886,77.1564,2019,7.2,502,0,164.754,63.81,16.5,38.4,200,42.0,23.0888,32.8,2.4,0.2,301.2,0
Tamilnadu,Erode,11.3528,77.1694,2019,7.3,1189,0,298.998,141.8,43.5,160.2,410,92.0,43.7472,88.6,8.9,0.2,713.4,2
Tamilnadu,Erode,11.4331,77.2019,2019,7.4,764,0,256.284,99.26,28.0,60.8,320,34.0,57.1144,41.6,3.6,0.2,458.4,1
Tamilnadu,Erode,11.4756,77.2542,2019,7.6,1924,0,585.792,170.16,171.0,90.1,340,60.0,46.1776,273.2,10.9,1.7,1154.4,2
Tamilnadu,Erode,11.3383,77.4133,2019,7.5,3110,0,555.282,538.84,125.0,203.2,640,80.0,106.9376,309.7,137.4,0.1,1866.0,2
Tamilnadu,Erode,11.2694,77.4139,2019,7.4,1060,0,390.528,127.62,21.5,33.1,280,24.0,53.4688,112.5,6.2,0.2,636.0,1
Tamilnadu,Erode,11.2607,77.4245,2019,7.4,1726,0,433.242,262.33,38.0,115.6,440,68.0,65.6208,180.6,16.9,1.4,1035.6,2
Tamilnadu,Erode,11.2242,77.4186,2019,7.5,1478,0,317.304,170.16,52.0,191.4,460,76.0,65.6208,106.8,8.6,1.9,886.8,2
Tamilnadu,Erode,11.1744,77.4472,2019,7.9,524,0,134.244,85.08,20.5,38.2,175,26.0,26.7344,47.7,2.8,0.3,314.4,0
Tamilnadu,Erode,11.2417,77.5042,2019,7.4,1363,0,323.406,184.34,52.0,97.4,380,68.0,51.0384,113.9,17.4,0.1,817.8,1
Tamilnadu,Erode,11.2314,77.5253,2019,7.3,1258,0,323.406,205.61,21.0,78.9,410,56.0,65.6208,89.3,13.1,1.3,754.8,1
Tamilnadu,Erode,11.2608,77.5303,2019,7.4,3530,0,347.814,879.16,141.5,139.6,1260,236.0,162.8368,212.3,34.5,0.3,2118.0,2
Tamilnadu,Erode,11.3419,77.5436,2019,7.4,694,0,237.978,70.9,20.5,49.3,160,34.0,18.228,78.9,1.4,1.2,416.4,1
Tamilnadu,Erode,11.2792,77.5847,2019,7.3,1004,0,256.284,134.71,41.0,80.1,280,48.0,38.8864,91.0,11.3,0.4,602.4,1
Tamilnadu,Erode,11.2261,77.5817,2019,7.3,760,0,219.672,120.53,22.5,34.6,235,40.0,32.8104,68.9,14.9,1.0,456.0,1
Tamilnadu,Erode,11.1625,77.5972,2019,7.6,1262,0,347.814,134.71,36.5,130.4,400,36.0,75.3424,88.3,18.7,1.7,757.2,2
Tamilnadu,Erode,11.0874,77.6643,2019,7.8,3420,0,360.018,744.45,177.0,244.6,920,176.0,116.6592,376.0,6.5,0.3,2052.0,2
Tamilnadu,Erode,11.0674,77.7022,2019,7.8,6640,0,860.382,1758.32,90.5,35.7,1180,88.0,233.3184,998.5,5.0,1.7,3984.0,2
Tamilnadu,Erode,11.0028,77.5625,2019,7.4,1715,0,341.712,276.51,47.0,160.1,440,80.0,58.3296,189.4,16.2,0.4,1029.0,2
Tamilnadu,Erode,11.0311,77.5348,2019,7.4,1664,0,330.0,284.0,51.0,104.0,350,80.0,36.0,201.0,10.0,0.2,998.4,2
Tamilnadu,Erode,11.0639,77.4922,2019,7.6,904,0,329.508,99.26,18.0,51.3,175,14.0,34.0256,125.4,6.8,0.7,542.4,1
Tamilnadu,Erode,10.8306,77.5864,2019,7.5,1466,0,360.018,170.16,111.0,83.1,260,72.0,19.4432,162.6,69.0,1.2,879.6,1
Tamilnadu,Erode,10.8046,77.5571,2019,7.5,4110,0,390.528,772.81,458.0,204.9,1220,256.0,140.9632,365.2,17.5,1.0,2466.0,2
Tamilnadu,Erode,10.7078,77.4225,2019,7.4,1384,0,256.284,177.25,104.5,143.2,400,80.0,48.608,123.9,1.7,0.9,830.4,2
Tamilnadu,Erode,10.6981,77.3906,2019,7.6,960,0,329.508,99.26,61.0,53.4,270,44.0,38.8864,108.3,1.8,1.2,576.0,1
Tamilnadu,Erode,10.7389,77.5292,2019,7.6,1633,0,457.65,212.7,97.5,65.6,340,88.0,29.1648,189.5,67.9,0.4,979.8,1
Tamilnadu,Erode,10.7639,77.5842,2019,7.2,909,0,390.528,77.99,35.6,11.8,320,88.0,24.304,66.2,6.5,0.6,545.4,1
Tamilnadu,Erode,10.7639,77.5944,2019,7.5,6030,0,701.73,1134.4,578.0,239.0,1160,232.0,140.9632,628.5,344.5,1.0,3618.0,2
Tamilnadu,Erode,10.7682,77.6549,2019,7.4,1072,0,366.12,106.35,29.0,65.8,350,84.0,34.0256,81.8,3.4,1.0,643.2,1
Tamilnadu,Erode,10.7917,77.7083,2019,7.6,2290,0,244.08,283.6,521.5,7.9,760,152.0,92.3552,169.0,2.7,0.9,1374.0,2
Tamilnadu,Erode,10.6431,77.7342,2019,7.6,1416,0,439.344,141.8,146.0,12.2,580,80.0,92.3552,58.4,3.9,1.0,849.6,1
Tamilnadu,Erode,10.8395,77.7217,2019,7.5,1430,0,390.528,170.16,133.0,40.7,400,88.0,43.7472,139.2,5.8,1.0,858.0,1
Tamilnadu,Erode,10.9586,77.7225,2019,7.6,2820,0,573.588,503.39,119.0,124.8,490,68.0,77.7728,279.3,222.0,0.7,1692.0,2
Tamilnadu,Erode,11.0756,77.8628,2019,7.6,5920,0,591.894,1176.94,804.0,3.3,1060,144.0,170.128,872.0,30.0,1.3,3552.0,2
Tamilnadu,Erode,11.1745,77.8566,2019,7.4,1676,0,384.426,319.05,54.5,7.7,470,100.0,53.4688,147.4,17.4,1.1,1005.6,1
Tamilnadu,Erode,11.1882,77.7713,2019,7.5,1289,0,451.548,148.89,50.0,31.2,400,88.0,43.7472,97.6,22.8,0.6,773.4,1
Tamilnadu,Erode,11.1697,77.7472,2019,7.5,1340,0,408.834,170.16,71.5,40.8,410,112.0,31.5952,111.9,14.9,1.5,804.0,1
Tamilnadu,Erode,11.3333,77.7333,2019,7.4,1210,0,433.242,141.8,55.5,11.3,350,92.0,29.1648,118.3,8.8,0.9,726.0,1
Tamilnadu,Namakal,11.4192,77.7006,2019,7.4,1115,0,378.324,127.62,39.0,30.4,330,92.0,24.304,95.6,11.1,1.0,669.0,1
Tamilnadu,Namakal,11.3886,77.7647,2019,7.5,1540,0,524.772,163.07,52.5,43.1,380,52.0,60.76,154.1,15.6,1.5,924.0,1
Tamilnadu,Namakal,11.3508,77.7639,2019,7.5,1354,0,549.18,113.44,31.5,30.6,350,84.0,34.0256,130.3,31.0,1.7,812.4,2
Tamilnadu,Namakal,11.3633,77.8089,2019,7.5,1467,0,390.528,233.97,52.5,26.4,400,64.0,58.3296,135.8,8.3,1.8,880.2,2
Tamilnadu,Namakal,11.3147,77.7948,2019,7.4,3600,0,475.956,595.56,457.5,80.3,1000,228.0,104.5072,327.1,34.0,1.4,2160.0,2
Tamilnadu,Namakal,11.2361,77.9142,2019,7.5,4950,0,457.65,1020.96,579.0,84.8,1400,272.0,174.9888,453.4,68.4,1.4,2970.0,2
Tamilnadu,Namakal,11.2042,77.9917,2019,7.5,1457,0,482.058,177.25,46.5,20.0,410,84.0,48.608,132.6,16.8,1.7,874.2,2
Tamilnadu,Namakal,11.267,77.867,2019,7.4,2400,0,323.406,425.4,167.5,174.6,710,116.0,102.0768,188.2,58.2,1.3,1440.0,2
Tamilnadu,Namakal,11.2739,78.9475,2019,7.5,2200,0,408.834,418.31,102.5,50.0,770,164.0,87.4944,138.1,10.0,0.8,1320.0,2
Tamilnadu,Namakal,11.3531,77.9561,2019,7.4,4510,0,445.0,872.0,603.0,68.0,1060,152.0,165.0,534.0,31.0,1.2,2706.0,2
Tamilnadu,Namakal,11.3156,78.0336,2019,7.7,1806,0,488.16,269.42,94.0,32.8,490,64.0,80.2032,178.8,10.0,1.4,1083.6,1
Tamilnadu,Namakal,11.274,78.083,2019,7.7,1725,0,457.65,233.97,128.5,30.0,380,40.0,68.0512,201.0,20.0,1.2,1035.0,1
Tamilnadu,Namakal,11.2894,78.0689,2019,7.5,5980,0,463.752,1361.28,530.0,169.0,1620,168.0,291.648,612.0,21.6,1.4,3588.0,2
Tamilnadu,Namakal,11.3657,78.1192,2019,7.5,3990,0,384.426,659.37,616.5,45.0,960,152.0,140.9632,438.8,16.1,1.4,2394.0,2
Tamilnadu,Namakal,11.3847,78.0125,2019,7.6,2060,0,458.0,291.0,224.0,20.0,470,80.0,66.0,248.0,14.0,1.7,1236.0,2
Tamilnadu,Namakal,11.5125,78.0958,2019,7.5,1498,0,482.058,170.16,65.0,47.5,470,48.0,85.064,117.7,4.4,0.8,898.8,1
Tamilnadu,Namakal,11.4325,78.1588,2019,7.4,4700,0,366.12,1219.48,276.25,80.7,1580,140.0,298.9392,348.8,7.2,1.0,2820.0,2
Tamilnadu,Namakal,11.4167,78.3,2019,7.6,1294,0,414.936,177.25,54.0,13.9,240,56.0,24.304,135.8,88.4,0.6,776.4,1
Tamilnadu,Namakal,11.3333,78.2458,2019,7.5,1556,0,451.548,191.43,132.0,31.5,640,76.0,109.368,69.7,4.5,1.0,933.6,2
Tamilnadu,Namakal,11.3028,78.2333,2019,7.6,3210,0,677.322,560.11,181.0,111.5,960,128.0,155.5456,291.7,14.8,0.8,1926.0,2
Tamilnadu,Namakal,11.1689,78.2744,2019,7.4,3620,0,451.548,701.91,232.5,213.3,1440,208.0,223.5968,157.7,5.1,0.6,2172.0,2
Tamilnadu,Namakal,11.141,78.2201,2019,7.4,1328,0,341.712,191.43,71.0,43.8,560,80.0,87.4944,49.1,5.7,0.9,796.8,1
Tamilnadu,Namakal,11.2167,78.1722,2019,7.5,1508,0,524.772,184.34,45.5,43.2,460,116.0,41.3168,114.0,60.0,0.7,904.8,1
Tamilnadu,Namakal,11.1011,78.1517,2019,7.3,2860,0,292.896,659.37,158.5,73.8,790,92.0,136.1024,254.6,22.4,0.9,1716.0,2
Tamilnadu,Namakal,11.4583,78.225,2019,7.5,1476,0,390.528,191.43,95.0,70.0,480,56.0,82.6336,119.8,11.7,0.7,885.6,1
Tamilnadu,Namakal,11.4625,78.275,2019,7.2,1960,0,610.2,304.87,46.0,26.8,760,88.0,131.2416,98.4,17.9,0.6,1176.0,2
Tamilnadu,Namakal,11.4831,78.375,2019,7.9,1427,0,402.732,184.34,107.0,41.6,430,52.0,72.912,127.4,10.1,0.6,856.2,1
Tamilnadu,Namakal,11.4594,78.3969,2019,7.9,1525,0,427.14,170.16,144.5,25.6,540,40.0,106.9376,90.2,17.7,0.7,915.0,2
Tamilnadu,Namakal,11.5733,78.4044,2019,7.7,1267,0,366.12,170.16,77.0,12.3,360,32.0,68.0512,119.7,8.0,0.8,760.2,1
